,Unnamed: 0,artist,album,track_name,track_id,danceability,energy,key,loudness,mode,speechiness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,cluster
912,912,Dave Holland Quartet,Conference Of The Birds,Conference Of The Birds,2dPWP7FMCxnv4u9Api6WWU,0.392,0.168,10,-22.249,1,0.0442,0.358,0.198,0.292,123.419,277800,4,4
913,913,McCoy Tyner,The Real McCoy (Remastered / Rudy Van Gelder Edition),Search For Peace,4qRJ7ZJyfzchEd2fjle7Bz,0.456,0.222,0,-16.879,1,0.0354,0.8059999999999999,0.24,0.15,112.725,392000,4,4
914,914,Keith Jarrett,Foundations: The Keith Jarrett Anthology,Pretty Ballad,3gMMHNUrq3rPeUfgQcAJ2H,0.404,0.0602,11,-26.459,0,0.0422,0.901,0.703,0.168,106.82,210066,3,4
915,915,Yusef Lateef,Eastern Sounds,Love Theme From Spartacus - Remastered,7yzM0pEseQUpb6BMViOPEA,0.522,0.379,4,-14.095999999999998,0,0.0286,0.925,0.114,0.454,133.69799999999998,251600,3,4
917,917,Lee Morgan,The Best Of Lee Morgan,I Remember Clifford,5LaTsDrhrpXwLniidLpnF7,0.368,0.14,0,-15.005,0,0.045,0.8740000000000001,0.0688,0.172,61.758,428973,4,4
919,919,Oliver Nelson,The Blues and the Abstract Truth,Stolen Moments,4ow1XH4hwe3yOGXG2eTTTY,0.575,0.187,0,-13.081,0,0.0513,0.8759999999999999,0.166,0.342,107.469,525613,4,4
922,922,Bud Powell,The Amazing Bud Powell,Polka Dots And Moonbeams - Remastered,3Wadbk42UtsJOT5mCx9Bb0,0.5579999999999999,0.0891,2,-17.633,0,0.0643,0.924,0.0966,0.13,100.523,243773,4,4
923,923,Lang Lang,Piano Book (Deluxe Edition),"The Well-Tempered Clavier: Book 1, BWV 846-869: 1. Prelude in C Major, BWV 846",4SFBV7SRNG2e2kyL1F6kjU,0.221,0.126,0,-25.427,1,0.0447,0.897,0.102,0.21600000000000005,133.63,139307,4,4
924,924,Tasmin Little,The Lark Ascending,The Lark Ascending,2kAgCRZPG3YQR2VMqRvLmb,0.0811,0.0122,4,-32.654,0,0.0511,0.308,0.0648,0.0384,74.554,935360,4,4
925,925,George Frideric Handel,Handel Sarabande,"Handel / Orch. Hale: Keyboard Suite in D Minor, HWV 437: III. Sarabande",1upQiytDIEZfl9ItruoXuC,0.204,0.0331,2,-24.044,0,0.0487,0.825,0.0954,0.0547,116.2,207267,3,4
926,926,Ludwig van Beethoven,"Beethoven: Bagatelle No. 25 in A Minor, WoO 59 ""Für Elise""","Bagatelle No. 25 in A Minor, ""Für Elise"", WoO 59",0H2VhGUC3P3hvwz8rdGIpC,0.23,0.0487,5,-27.675,1,0.0412,0.945,0.0679,0.101,134.839,203656,5,4
927,927,Sergei Rachmaninoff,Rachmaninov Variations,"Rhapsody On A Theme Of Paganini, Op.43: Variation 18. Andante cantabile",419qlOGNXoyICx4jO0hqaj,0.205,0.0525,1,-23.841,1,0.0327,0.906,0.103,0.0511,88.316,174653,4,4
928,928,Jacqueline du Pré,Impressions,"Cello Concerto in E Minor, Op.85 (1988 Digital Remaster): I. Adagio - Moderato",5pjDwtMPly0cNMbuGXhUOI,0.14800000000000002,0.0722,4,-25.217,0,0.0427,0.14800000000000002,0.115,0.0467,87.882,478573,4,4
929,929,Benjamin Grosvenor,"Rhapsody In Blue: Saint-Säens, Ravel, Gershwin",Rhapsody In Blue,0yzhOPf0iw2qWwcXRRta5L,0.309,0.258,9,-15.327,1,0.0459,0.69,0.0924,0.115,74.568,890000,4,4
930,930,Johann Sebastian Bach,"Bach: Cello Suites Nos. 1, 5 & 6","Cello Suite No. 1 in G Major, BWV 1007: I. Prélude",17i5jLpzndlQhbS4SrTd0B,0.275,0.157,7,-18.752,1,0.0636,0.8420000000000001,0.18600000000000005,0.304,73.289,152280,4,4
932,932,Erik Satie,Gnossienne No. 1,Gnossienne No. 1,5fdp9rXfEixCGLM1Og4EN1,0.376,0.00579,5,-31.615,0,0.0576,0.944,0.0882,0.0369,71.827,296480,4,4
933,933,Edvard Grieg,Grieg: Piano Concerto & Lyric Pieces,"Piano Concerto in A Minor, Op.16: I. Allegro molto moderato",2Z4aQJh0kesRMookvtfR4y,0.303,0.119,9,-18.055,0,0.0386,0.88,0.112,0.038,94.868,820853,4,4
934,934,Claude Debussy,"Debussy: Suite bergamasque, L. 75, 3. Clair de lune","Suite bergamasque, L. 75: 3. Clair de lune",1cmigB9I6IRpFqjIbzvSQB,0.335,0.0050100000000000006,1,-33.366,1,0.0451,0.919,0.0618,0.0383,132.085,294960,3,4
935,935,Orchestre Symphonique de Montréal,Danse Macabre,"Danse Macabre, Op.40, R.171",0pCHzhuRt6kOU3FUEG3HnC,0.371,0.131,2,-23.899,1,0.0413,0.925,0.0847,0.0655,105.328,442693,4,4
936,936,Wolfgang Amadeus Mozart,"Mozart: Symphonies Nos. 39, 40 & 41 ""Jupiter""","Symphony No. 40 in G Minor, K. 550: I. Molto allegro",2fC30Rt5tFa6FA2jNb4fiz,0.326,0.33,7,-12.967,0,0.0406,0.7490000000000001,0.128,0.293,118.668,435160,4,4
937,937,Gustav Mahler,Mahler : Symphony No.5,Mahler: Symphony No. 5 in C-Sharp Minor: IV. Adagietto,0cqcRqZgkNHanWQ8slYA0v,0.0783,0.0523,5,-23.247,1,0.0471,0.945,0.0806,0.0327,82.015,583293,4,4
938,938,Frédéric Chopin,Chopin - Piano Works,"Chopin: Nocturne No. 20 in C-Sharp Minor, Op. Posth.",2MSgFefjK0T7Iwjvr3OKqV,0.225,0.0047,1,-30.928,0,0.0509,0.8809999999999999,0.0722,0.18600000000000005,163.665,259493,4,4
939,939,Jan Garbarek,Officium,Parce Mihi Domine,46tPGzCXCI2oKsemztDA9u,0.193,0.0656,10,-19.239,1,0.0471,0.8290000000000001,0.119,0.0359,128.975,402493,3,4
940,940,Behzod Abduraimov,Tchaikovsky: Piano Concerto No.1; Prokofiev: Piano Concerto No.3,"Piano Concerto No.3 in C, Op.26: 1. Andante - Allegro",3QqPgzOcv9titKufFR0gsQ,0.353,0.254,0,-16.205,1,0.0349,0.8590000000000001,0.0843,0.0986,133.808,564640,4,4
941,941,Johann Strauss II,"Strauss, J.: An der schönen blauen Donau (The Blue Danube)","An der schönen blauen Donau, Op.314",0dzl6bBvsIAfHLlTbBObTW,0.233,0.0252,2,-24.824,1,0.0346,0.604,0.14300000000000002,0.0936,94.736,707173,4,4
942,942,Various Artists,Relax,"Pachelbel: Canon and Gigue in D Major for 3 Violins and Continuo, P. 37: I. Canon (Orchestral Version)",5x3TUfYzgZIdt0Kaop64ss,0.13,0.158,2,-16.132,1,0.035,0.924,0.1,0.0998,85.031,302093,4,4
943,943,Sergei Rachmaninoff,Rachmaninov: Piano Concerto No.2,"Piano Concerto No. 2 in C Minor, Op. 18: 2. Adagio sostenuto",4rrrn8OLrttq7r9RgNXalU,0.194,0.0545,4,-24.877,1,0.0366,0.945,0.0551,0.0385,140.966,644273,4,4
944,944,Wolfgang Amadeus Mozart,Mozart: Clarinet Concerto/Piano Concerto No. 25,"Mozart: Clarinet Concerto in A Major, K. 622: II. Adagio",63cA2QfqtWZa0GGPZnYc0K,0.0999,0.0241,2,-25.651,1,0.0432,0.7659999999999999,0.0623,0.0396,89.001,532040,3,4
945,945,Ludwig van Beethoven,Beethoven: Symphonies Nos.5 & 7,"Symphony No. 5 in C Minor, Op. 67: I. Allegro con brio",6cUCckpdlqHJ5Ascf2uH2A,0.248,0.298,0,-15.661,0,0.0395,0.9,0.0943,0.157,97.853,442000,4,4
946,946,Thibaut García,Aranjuez,Rodrigo: Concierto de Aranjuez: II. Adagio,0k6P9cdEA9K3k0ASde2Kof,0.253,0.098,11,-19.878,0,0.0437,0.862,0.122,0.062,84.865,640267,4,4
947,947,Tine Thing Helseth,Trumpet Concertos,Hummel: Trumpet Concerto In E Flat - Iii Rondo,246ntJR3A2s7B5E40FTCLf,0.496,0.249,3,-18.131,1,0.0411,0.934,0.12,0.7190000000000001,144.239,224640,4,4
948,948,Maurice Ravel,Ravel: Complete Works for Solo Piano,"Ravel: Pavane pour une infante défunte, M. 19",3MRQn2RYo2VLYMoStnLRxu,0.491,0.0176,4,-26.911,0,0.0644,0.927,0.0985,0.0901,125.793,346587,3,4
949,949,Yo-Yo Ma,Songs from the Arc of Life,"The Carnival of the Animals, R. 125: XIII. The Swan (Arr. for Cello and Piano)",0jOnZhF75V68VsBObWx2XO,0.16899999999999998,0.0161,9,-31.034,0,0.0442,0.86,0.0805,0.0573,128.143,174267,3,4
951,951,Various Artists,Fantasia 2000,The Sorcerer's Apprentice,2OHnoGjn6X6kDwzO7Rw0Y9,0.35100000000000003,0.206,1,-22.657,1,0.0597,0.255,0.0738,0.0839,130.415,577440,4,4
952,952,Aaron Copland,"Copland: Appalachian Spring; Lincoln Portrait; Fanfare; Rodeo, etc.",Fanfare for the Common Man,294IzNQIRp4soeVaQhows7,0.223,0.165,10,-16.394000000000002,1,0.0504,0.95,0.348,0.0518,73.46300000000002,167160,5,4
953,953,Denis Kozhukhin,Tchaikovsky & Grieg: Piano Concertos,"Piano Concerto in A Minor, Op. 16: I. Allegro molto moderato",0QTaXZRWdzfPdssiQThdCL,0.312,0.0465,9,-26.438,0,0.0378,0.9,0.0872,0.0371,130.303,766213,3,4
954,954,Berliner Philharmoniker,Albinoni: Adagio in G minor / Pachelbel: Canon,"Suite No.3 In D, BWV 1068: 2. Air",7h6GoPvGHC9uzZJ8bNvfIq,0.0753,0.07,2,-27.272,1,0.044,0.947,0.146,0.0625,79.801,365147,4,4
955,955,Franz Schubert,"Schubert: Symphony No.8 ""Unfinished""; Symphony No.9 ""Great""","Symphony No.8 in B minor, D.759 - ""Unfinished"": 1. Allegro moderato",52GmHO5DikTIKc3yBmTTT1,0.1,0.0354,11,-17.211,0,0.0387,0.865,0.125,0.0426,73.968,906000,4,4
956,956,Valery Gergiev,Tchaikovsky: Piano Concerto No. 1,"Piano Concerto No. 1 in B-Flat Minor, Op. 23: I. Allegro non troppo e molto maestoso – Allegro con spirito",1Xy6MHSaX3IUGGqst6RzYM,0.212,0.119,1,-20.511,1,0.0366,0.907,0.087,0.0396,84.346,1252322,3,4
957,957,Ludwig van Beethoven,Beethoven: Complete Piano Sonatas,"Piano Sonata No. 14 in C-Sharp Minor, Op. 27 No. 2 ""Moonlight"": I. Adagio sostenuto",2Y95aUjHiOtgL8A6t52Ynl,0.244,0.0021,1,-41.044,0,0.0417,0.86,0.161,0.187,64.36399999999999,442600,4,4
958,958,Various Artists,Decca Sound: The Analogue Years 1969 – 1980,Overture Candide,7MdenBcztjoBdJUvFxBFeX,0.298,0.34600000000000003,3,-15.465,1,0.0416,0.6940000000000001,0.295,0.482,78.98899999999998,253440,4,4
959,959,Jean Sibelius,Sibelius: Music From Timo Koivusalo's Film,"Andante festivo for Strings and Timpani, JS 34b",3af6PvJHP8XlFMWeuN7bF8,0.113,0.161,7,-20.046,1,0.0442,0.928,0.16,0.0365,65.062,337840,4,4
960,960,Franz Liszt,Liszt - My Piano Hero,"Liebestraum No. 3 in A-Flat Major, S. 541 / 3",2u9VGZmVz7Rm01SfDgzcfA,0.279,0.0292,8,-26.804,1,0.0406,0.902,0.104,0.0338,136.732,293147,3,4
961,961,Morten Lauridsen,Lauridsen: O Magnum Mysterium / Lux Aeterna / Madrigali / Les Chansons Des Roses,O Magnum Mysterium: O magnum mysterium,0S0YKiEdR9cT9pYgEaTevF,0.0623,0.0116,2,-27.893,1,0.0567,0.445,0.0816,0.0331,65.057,415800,3,4
962,962,Nikolai Rimsky-Korsakov,Rimsky-Korsakov: Scheherezade,Scheherazade: The Tale of the Kalendar Prince,04eShjKTWijeJJqGnhxpYK,0.151,0.0639,11,-24.404,0,0.0439,0.603,0.466,0.0797,61.577,200360,3,4
963,963,Samuel Barber,Samuel Barber - Adagio (100th anniversary),Barber: Adagio for Strings,1CSaCKPIp2yCIDL3t7Fyau,0.102,0.0733,10,-24.133000000000006,0,0.0488,0.8590000000000001,0.28,0.0308,73.954,537427,3,4
964,964,Johann Sebastian Bach,Bach: Goldberg Variations (Deluxe Edt. Studio + Live),"Goldberg Variations, BWV 988: Variatio 7 a 1 ovvero 2 Clav. Al tempo di Giga",1ENZ1YHuOp5MMFJlWBQ6V7,0.31,0.0555,7,-25.695,1,0.0395,0.906,0.121,0.5660000000000001,70.515,140040,4,4
965,965,Alexander Borodin,Borodin: Prince Igor (Highlights) / In the Steppes of Central Asia,Prince Igor (Knyaz Igor): Act II: Polovtsian Dances - Ulyetay na kril'yahk vyetra (Fly away on the wings of the wind) (version for chorus),4Dcm4KMuDz0l01weeSpD4J,0.292,0.246,2,-14.96,1,0.0385,0.525,0.107,0.0859,109.766,642573,4,4
966,966,Wolfgang Amadeus Mozart,Mozart: Requiem; Kyrie in D minor,"Requiem in D minor, K.626: 3. Sequentia: Confutatis",4maWRmE0OaHvF245FtrjDD,0.128,0.0386,0,-23.759,1,0.0434,0.94,0.104,0.0359,75.081,147573,4,4
967,967,Sergei Prokofiev,Prokofiev: Romeo and Juliet,"Prokofiev: Romeo and Juliet, Op. 64, Act 1: No. 13, Dance of the Knights (Complete Ballet)",7HSs4srn1qnZhh7WRWBVOk,0.209,0.101,0,-19.383,1,0.0403,0.9,0.0776,0.153,85.851,341693,4,4
971,971,Aram Khachaturian,Khachaturian: Spartacus and Gayaneh highlights etc,Khachaturian: Spartacus Suite No. 2: I. Adagio of Spartacus and Phrygia,2nVt0n0aSj3AwZjakMvDHX,0.165,0.106,8,-21.742,1,0.039,0.782,0.105,0.0336,105.651,592040,3,4
972,972,Arvo Pärt,Alina,Spiegel im Spiegel - Version for Violin and Piano,4wudbbceOZKjRlhTtbHvAs,0.17600000000000002,0.006,5,-42.238,1,0.0384,3.24e-05,0.105,0.0383,71.477,636000,3,4
973,973,Max Richter,"Recomposed By Max Richter: Vivaldi, The Four Seasons","Recomposed By Max Richter: Vivaldi, The Four Seasons: Spring 1",5xbuJuQsTVheVZvX2AJVIv,0.701,0.341,1,-12.26,0,0.0418,0.903,0.359,0.163,105.513,151507,3,4
974,974,Gabriel Fauré,"Elégie in C Minor, Op. 24 (Arr. Parkin)","Elégie in C Minor, Op. 24 (Arr. Parkin)",4QfYHdV8hMoyS9qKUct98q,0.115,0.0422,8,-24.137,1,0.0404,0.919,0.0896,0.037000000000000005,87.855,455467,3,4
975,975,Johannes Brahms,Volodos Plays Brahms,"Sechs Klavierstücke, Op. 118: II. Intermezzo in A Major",1Oo7XEqkrwifJn17aA0ocF,0.299,0.00626,9,-30.923,1,0.0478,0.901,0.0823,0.0634,69.043,378733,4,4
977,977,Wolfgang Amadeus Mozart,"Mozart: Serenade in B Flat - ""Gran Partita""; Serenade in E Flat","Serenade in B-Flat Major, K. 361 ""Gran Partita"": 3. Adagio",5Zf5prtvv7KRQ1J6kNn4C6,0.191,0.0363,3,-25.31,1,0.0409,0.924,0.141,0.0372,69.75399999999999,330293,4,4
978,978,Gioachino Rossini,Rossini: Complete Overtures (3 CDs),Il barbiere di Siviglia: Overture (Sinfonia),4dGkPPLnIdVgogqpyaAjbc,0.322,0.14,4,-20.747,1,0.0489,0.759,0.125,0.285,92.122,425000,4,4
979,979,Edvard Grieg,"Grieg: Peer Gynt, Op. 23 (Excerpts) - Sony Classical Masters","Peer Gynt, Op. 23: Act II, 7, In the Hall of the Mountain King",3VQ7hwiEfaHDl3AySgyaiR,0.436,0.151,11,-20.745,0,0.0603,0.7929999999999999,0.11,0.359,103.777,153267,4,4
980,980,Niccolò Paganini,Paganini: 24 Caprices,"Paganini: 24 Caprices, Op. 1: No. 24 in A Minor (Tema con variazioni. Quasi presto)",6cC6h5E351deEGFd7Kh9uy,0.465,0.128,9,-17.628,0,0.0519,0.271,0.0423,0.428,111.471,268853,4,4
981,981,Gabriel Fauré,Fauré: Dolly Suite; Nocturnes; Barcarolles; Impromptus,"Dolly, Op.56: 1. Berceuse",3NbAsIxDL0fVgNuCLD152P,0.37,0.0076,4,-33.663000000000004,1,0.0384,0.91,0.0864,0.278,62.668,176518,4,4
982,982,John Williams,Jurassic Park,Theme From Jurassic Park,2TZbQZXOuR8osP2AK8yYMN,0.14400000000000002,0.132,10,-19.115,1,0.0333,0.779,0.115,0.0627,102.283,207427,3,4
983,983,Fritz Reiner,Rimsky-Korsakov: Scheherazade / Flight Of The Bumblebee,"Tsar Saltan, Op. 57: Flight of the Bumblebee",4fDodwdZ1LBDL2I2WCnUMY,0.458,0.11,9,-22.234,0,0.0309,0.903,0.359,0.481,83.43,84267,4,4
984,984,Royal Liverpool Philharmonic Orchestra,Butterworth: The Banks of Green Willow; A Shropshire Lad/ /McGunn: The Land of the Mountain and the Flood/Coleridge-Taylor: Symphonic Variations on an African Air &c.,"Symphonic Variations on an African Air, Op.63",2ceu417OdiSxzR3K7B1n2M,0.224,0.0291,7,-26.167,1,0.0455,0.845,0.106,0.0538,121.131,1215573,4,4
985,985,Igor Stravinsky,Stravinsky: Le Sacre du Printemps,The Rite of Spring: Part One: Adoration of the Earth: Introduction,1MiWGSGDC5mGoP3MNclZ7s,0.101,0.0241,11,-30.172,0,0.0485,0.847,0.0693,0.0329,87.14,208587,3,4
986,986,Peter Hurford,Saint-Saens: Organ Symphony; Poulenc: Organ Concerto,"Symphony No. 3 in C Minor, Op. 78 ""Organ Symphony"": 2b. Maestoso - Più allegro - Molto allegro",0XSRBlP49MgzBCYtGK2NYE,0.223,0.227,0,-17.695,1,0.0343,0.8909999999999999,0.063,0.127,103.618,469053,4,4
988,988,Claude Debussy,Debussy Piano Edition,"Rêverie, L. 68: Rêverie",43bSKCMWHIuBsUVmQcDX1J,0.29600000000000004,0.00896,7,-31.948,0,0.0394,0.91,0.0815,0.0673,69.44,257000,3,4
990,990,Antonio Vivaldi,Vivaldi: The Four Seasons,"The Four Seasons - Violin Concerto in F Minor, Op. 8 No. 4, RV 297 ""Winter"": I. Allegro non molto",64ZxBE1ZgK4C0lGljXzDcG,0.48,0.163,5,-19.117,0,0.0645,0.754,0.093,0.212,158.366,204147,4,4
991,991,Royal Philharmonic Orchestra,Last Night of the Proms,Young Person's Guide To The Orchestra,0w4LgJ5G1Xz5jLS3HX8oyq,0.218,0.117,0,-18.585,1,0.0489,0.861,0.15,0.0599,77.009,1050893,4,4
992,992,Wolfgang Amadeus Mozart,Mozart: Music for 2 Pianos; Piano Duets (2 CDs),"Sonata for 2 pianos in D, K.448: 1. Allegro con spirito",5i7bLnNE0R3m1MNUY7UsqT,0.377,0.173,9,-21.377,1,0.0329,0.909,0.103,0.5579999999999999,132.187,500500,4,4
993,993,Various Artists,Soft Classical Music for Sleeping,"The Gadfly Suite, Op. 97a: VIII. Romance",6VDHdry8ytOL2WWbePDxSD,0.116,0.0694,0,-23.624,1,0.0497,0.644,0.109,0.0377,169.78900000000004,195333,4,4
994,994,Francis Poulenc,"Poulenc: Piano Concerto, Organ Concerto & Stabat Mater (Live)","Piano Concerto in C-Sharp Minor, FP 146: I. Allegretto commodo - Live",6kg7bfwsTKzRqnBGGv4VqR,0.193,0.0839,8,-22.849,1,0.0406,0.8220000000000001,0.118,0.0569,85.556,580253,4,4
995,995,Moscow Soloists,Tchaikovsky: Serenade for Strings - Grieg: Holberg Suite - Mozart: Eine kleine Nachtmusik,"Serenade for Strings in C major, Op. 48: II. Walzer: Moderato, tempo di valse",7uf3aFC1msj0t5cYImgOWy,0.241,0.122,7,-22.411,1,0.0497,0.66,0.126,0.187,66.325,209373,4,4
996,996,Gabriel Fauré,Fauré: Requiem; Pelléas et Mélisande; Pavane for Orchestra and Choir,"Pelléas et Mélisande, Op. 80: 4. Sicilienne",0oIQl9tFpCiKBRavEIIGzo,0.16399999999999998,0.0194,3,-34.126,1,0.0434,0.8590000000000001,0.0939,0.0581,101.708,233400,3,4
997,997,Johann Sebastian Bach,"A State of Wonder: The Complete Goldberg Variations, BWV 988 (Recorded 1955 & 1981)","Goldberg Variations, BWV 988: Aria da capo - 1981 Version",1aTpzY2ggWHhPi8p2f56u1,0.436,0.00518,7,-36.593,1,0.067,0.932,0.0788,0.275,135.286,224133,5,4
998,998,Max Richter,The Blue Notebooks,On The Nature Of Daylight,5DFUsGW4Cmltv8Spd0u1aV,0.0891,0.341,10,-12.681,0,0.046,0.836,0.111,0.0334,85.23100000000002,371747,3,4
999,999,Renée Fleming,Sacred Songs (US Bonus Track Version),"Ave Maria, D. 839",4GnVpbnWjHFrpXjAcPHvqM,0.12,0.138,10,-15.538,1,0.048,0.6859999999999999,0.11,0.043,67.89399999999999,256573,4,4
1000,1000,Johannes Brahms,Brahms: The Symphonies,"Symphony No.3 in F, Op.90: 1. Allegro con brio - Un poco sostenuto - Tempo I",7vJhOBgOkXyEJvw1vsU6HB,0.156,0.0978,5,-16.326,1,0.0371,0.893,0.0854,0.0638,179.447,703720,3,4
1001,1001,Jean Sibelius,"Sibelius : Karelia Suite, Pohjola's Daughter, The Bard, Finlandia & Tapiola",Sibelius : Finlandia Op.26,6HknRM996YMa7VSBFYlnPJ,0.177,0.127,8,-19.167,1,0.0394,0.901,0.114,0.0612,149.69799999999995,485667,4,4
1002,1002,Various Artists,The Sound of Piazzolla,Piazzolla: Libertango,0mcgXc8P5GyGtP9aY7zir6,0.3670000000000001,0.316,9,-14.49,0,0.0429,0.779,0.113,0.242,149.089,273562,4,4
1003,1003,Franz Liszt,Liszt: Piano Works,"Mephisto Waltz No. 1, S. 514",1dFVnX4mJTnWubAPE8S3OR,0.35600000000000004,0.152,4,-20.155,1,0.0406,0.903,0.0807,0.04,132.41299999999998,662600,4,4
1004,1004,Various Artists,Merry Christmas Mr. Lawrence,Merry Christmas Mr. Lawrence (Arr. Metcalfe),5bVlEvO3SadcOyh6rnWW4P,0.339,0.0588,10,-17.647000000000006,0,0.0373,0.862,0.12,0.198,105.916,277148,4,4
1006,1006,Ludwig van Beethoven,Beethoven: Complete Piano Concertos (Live at Konzerthaus Berlin / 2018),"Piano Concerto No. 5 in E-Flat Major, Op. 73 ""Emperor"": 2. Adagio un poco mosso - Live at Konzerthaus Berlin / 2018",76wXMaJVSr0nSsKsSdwAiu,0.166,0.0363,11,-26.822,1,0.0381,0.922,0.0882,0.039,84.46700000000001,473787,4,4
1007,1007,Jean Sibelius,"Sibelius: The Complete Symphonies, Vol.1 (2 CDs)","Symphony No.5 in E flat, Op.82: 3. Allegro molto",7xGcLLeK1de0I71lH28DeM,0.14400000000000002,0.0868,8,-23.338,1,0.0387,0.904,0.177,0.0737,94.463,482000,3,4
