,Unnamed: 0,artist,album,track_name,track_id,danceability,energy,key,loudness,mode,speechiness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,cluster
759,759,Bazzi,COSMIC,Beautiful,5TVirkSwFEXF1nLJEebe2I,0.6659999999999999,0.677,2,-5.7429999999999986,1,0.0326,0.0,0.0979,0.17800000000000002,100.014,178242,4,2
760,760,Kygo,Remind Me to Forget,Remind Me to Forget,5sIx4BlfYGuZeSLF40N9GH,0.685,0.508,0,-6.4,1,0.0987,0.0,0.139,0.315,99.063,217287,4,2
767,767,John Legend,Love In The Future (Expanded Edition),All of Me,3U4isOIWM3VvDubwSI3y7a,0.422,0.264,8,-7.064,1,0.0322,0.0,0.132,0.331,119.93,269560,4,2
775,775,Macklemore,GEMINI,Good Old Days (feat. Kesha),2Za1AlJNvksouPPWbXpR2X,0.7120000000000001,0.51,8,-8.162,1,0.0633,2.46e-05,0.112,0.268,122.964,240507,4,2
792,792,James Arthur,Back from the Edge,Say You Won't Let Go,5uCax9HTNlzGybIStD3vDh,0.358,0.557,10,-7.398,1,0.059,0.0,0.0902,0.494,85.04299999999998,211467,4,2
807,807,The Chainsmokers,Sick Boy,This Feeling,4NBTZtAt1F13VvlSKe6KTl,0.575,0.5710000000000001,1,-7.9060000000000015,1,0.0439,0.0,0.0912,0.449,105.049,197947,4,2
809,809,Alex Lenard,Better,Better,5qXW2fns1dTsv2IdRfKilv,0.5539999999999999,0.406,0,-10.924,0,0.0419,1.12e-05,0.0911,0.266,97.89,231240,4,2
851,851,Drake,More Life,Passionfruit,5mCPDVBb16L4XQwDdbRUpz,0.809,0.463,11,-11.377,1,0.0396,0.085,0.109,0.364,111.98,298941,4,2
853,853,Neil Swainson Quintet,49th Parallel,49th Parallel,6uEDQ3D4Lx83fZwbgLn895,0.406,0.6,2,-7.956,1,0.045,0.0676,0.209,0.262,116.751,527133,4,2
864,864,Miles Davis,Kind Of Blue (Legacy Edition),So What,4vLYewWIvqHfKtJDk8c8tq,0.517,0.151,0,-17.266,1,0.0373,0.00136,0.116,0.21,136.356,562640,4,2
865,865,Jackie McLean,New Soil,Greasy,5rcEapnWT4NrPSFT5co106,0.62,0.324,3,-14.199000000000002,1,0.0606,0.00108,0.112,0.596,78.89,445427,4,2
866,866,Sonny Rollins,Worktime,There's No Business Like Show Business,3AJSnSiVDz37q85LP2Rop0,0.394,0.441,8,-14.237,1,0.0371,0.0375,0.105,0.629,90.05799999999998,378960,4,2
870,870,John Coltrane,Live At Birdland,"Alabama - Live At Birdland Jazzclub, New York City, NY, 10/18/1963",013grywiX7Qu6WVfnJ1opa,0.428,0.0768,0,-17.412,0,0.0413,0.0487,0.123,0.112,107.712,308933,4,2
871,871,Miles Davis,'Round About Midnight,'Round Midnight,5vb7At47uO0yPGfmYnAHuw,0.495,0.182,10,-11.116,0,0.0467,0.000368,0.129,0.203,112.89,355333,4,2
873,873,Freddie Hubbard,Red Clay (CTI Records 40th Anniversary Edition),Red Clay,2JdllRPH6a8NCpt2bpxpns,0.519,0.379,9,-14.368,1,0.0353,0.28800000000000003,0.161,0.598,139.749,729760,4,2
874,874,Art Blakey & The Jazz Messengers,Just Coolin',Quick Trick,2EW1mFJaikQh0vxOoB7uGp,0.611,0.29100000000000004,2,-18.392,1,0.0647,0.000133,0.0571,0.534,83.443,283740,4,2
879,879,Art Blakey & The Jazz Messengers,Just Coolin',Close Your Eyes,3vlX5kFfQHDloPDV1cGENX,0.565,0.222,5,-19.933,0,0.0646,0.000213,0.0934,0.6890000000000001,99.198,386700,4,2
880,880,Duke Ellington,Duke Ellington & John Coltrane,In A Sentimental Mood,0E8q2Fx2XuzXCO2NSAppkR,0.464,0.305,3,-12.435,0,0.0316,0.0846,0.208,0.282,108.229,255227,4,2
882,882,Keith Jarrett,My Song,Questar,1ChYuSIoOFDVY6fHSXF6zS,0.468,0.391,2,-13.196,0,0.0269,0.0617,0.111,0.342,142.41299999999995,550493,4,2
884,884,Art Blakey & The Jazz Messengers,Just Coolin',Hipsippy Blues,3iFlfQ0CXc9URaAvai8VUe,0.573,0.247,5,-19.282,0,0.0627,5.64e-05,0.103,0.604,138.234,400447,4,2
886,886,Duke Ellington,The Duke (Remastered 2014),Jack the Bear,2Sg3qUH02hlzKchItbq389,0.5329999999999999,0.28,1,-12.809,1,0.0653,9.83e-05,0.344,0.61,78.352,199413,4,2
890,890,Stanley Turrentine,Look Out! (Remastered),Journey Into Melody - 2007 Digital Remaster/Rudy Van Gelder Edition,7ysmJhXFQtiBQlk6EZ6sks,0.505,0.159,7,-11.235,0,0.0336,0.0127,0.212,0.196,59.385,295200,4,2
892,892,Thelonious Monk,Thelonious Monk,Blue Monk - Rudy Van Gelder Remaster,2C3rh8eX5vltOmwrz9I78n,0.444,0.339,3,-16.936,1,0.0418,0.103,0.163,0.6559999999999999,142.112,456360,4,2
894,894,John Coltrane,Blue Train (Expanded Edition),I'm Old Fashioned - Remastered 2003/Rudy Van Gelder Edition,5p95DUZplmVxY0XCQ3hxUV,0.394,0.23,3,-10.475,1,0.0348,0.4970000000000001,0.0662,0.358,78.319,477760,4,2
897,897,Charlie Parker,Charlie Parker With Strings: Complete Master Takes,Summertime,09g9OlH3RDjbffMAnvBPgw,0.35600000000000004,0.324,7,-8.699,0,0.0289,0.0025,0.204,0.438,88.861,166133,4,2
903,903,Stan Getz,Getz Plays Jobim: The Girl From Ipanema,Corcovado (Quiet Nights Of Quiet Stars),0xcJPMoBe9FenntXbfyx97,0.597,0.128,9,-16.656,0,0.0491,0.000704,0.123,0.34,128.393,254400,4,2
904,904,Miles Davis,Kind Of Blue (Legacy Edition),Stella By Starlight,4zxd4tiXPlWMqoJltbVTbE,0.485,0.14400000000000002,10,-12.824000000000002,1,0.0362,0.000114,0.0965,0.246,86.14299999999999,284560,4,2
905,905,Thelonious Monk,"Straight, No Chaser","Straight, No Chaser",6YYu8qFzcY1ZyzzsJIQM12,0.465,0.35,3,-12.977,1,0.0403,0.279,0.135,0.62,93.336,688133,4,2
908,908,Stan Getz,Stan Getz: The Bossa Nova Albums,The Girl From Ipanema,4xGFcQEIjtmbPD6Jsxq14M,0.6409999999999999,0.14,8,-16.79,1,0.039,0.0016600000000000002,0.105,0.388,129.31799999999998,317987,4,2
909,909,Sonny Rollins,The Bridge,God Bless the Child,7DUGRxCf9NFJffb5Eei8Ar,0.493,0.0421,2,-18.071,1,0.0347,0.173,0.0777,0.172,102.074,447560,4,2
920,920,Jackie McLean,Vertigo,Yams,57B6gMEI1E4E3kKLKvfX3U,0.5710000000000001,0.293,0,-11.914,0,0.0385,0.179,0.112,0.23,82.745,480000,4,2
950,950,Giacomo Puccini,Puccini: Turandot - Highlights,"Turandot / Act 3: ""Nessun dorma!""",74WjYdm3Lvbwnds4thYPUU,0.212,0.301,2,-12.505,1,0.0384,0.0033,0.13,0.0798,84.025,177333,4,2
968,968,Steve Reich,Different Trains / Electric Counterpoint,"Different Trains: America, Before the War",1YiBEdXvyWL9rupB3Cg4IQ,0.398,0.373,1,-14.065,1,0.0524,0.193,0.121,0.61,106.688,538800,4,2
969,969,Joshua Bell,French Impressions,"Violin Sonata in A major, FWV 8: IV. Allegretto poco mosso",0xX7kREWmOGBWzYNcpZwRN,0.25,0.135,9,-18.615,1,0.0488,0.0349,0.0477,0.179,94.404,364093,4,2
1005,1005,Budapest Festival Orchestra,Brahms: Hungarian Dances / Dvorak: Slavonic Dances,"Hungarian Dance No.5 in G Minor, WoO 1, No.5",5d6FOGCa0EDqCJSpccEh8s,0.359,0.046,6,-18.725,0,0.0407,0.118,0.277,0.263,127.653,152160,4,2
1021,1021,Georges Bizet,Bizet : Carmen,"Carmen, Act I: No.5 Habanera : L'amour est un oiseau rebelle (Carmen/Cigarières/Jeunes gens/Dragons)",3pzBD8BVdrv7VJ7glRYshl,0.364,0.0592,2,-21.757,1,0.057,0.0,0.0823,0.185,123.789,275467,4,2
1026,1026,Various Artists,Fabulous Fifties Nostalgia Vol 5,All I Have to Do Is Dream,72nqbbrKjhXmDdRXQGq115,0.542,0.34700000000000003,4,-14.011,1,0.0268,0.0,0.14400000000000002,0.596,103.709,141240,4,2
1029,1029,Sam Cooke,Sam Cooke,You Send Me,7fPOOCejoBt3dIm6UcEdm8,0.5379999999999999,0.226,4,-13.817,0,0.0288,0.0,0.125,0.5529999999999999,96.951,163560,4,2
1035,1035,Johnny Mathis,The Essential Johnny Mathis 3.0,"It's Not for Me to Say - From the MGM Film ""Lizzie""",4g9ZMsnY0xpeG3OR8GRJne,0.328,0.218,8,-12.843,1,0.0383,0.000169,0.1,0.446,80.584,183227,4,2
1043,1043,The Fleetwoods,Come Softly To Me: The Very Best Of The Fleetwoods,Mr. Blue,6bnFjTW3EnMG4BwreDnSHK,0.374,0.0889,4,-17.475,1,0.0356,6.88e-06,0.111,0.211,96.677,145133,4,2
1045,1045,Johnny Mathis,Heavenly,Misty,4uxsv9PjV3Yeyn51RdWvGJ,0.21600000000000005,0.267,8,-13.561,1,0.0351,2.7e-05,0.109,0.218,82.098,216573,4,2
1046,1046,Buddy Holly,Gold,True Love Ways,7ljPNANyoIDc7sL0PWaJlu,0.221,0.124,10,-19.545,1,0.0346,0.103,0.316,0.276,82.727,168707,4,2
1048,1048,The Fleetwoods,Come Softly To Me: The Very Best Of The Fleetwoods,Come Softly To Me,603N4XGJUTbK760GLCvIIs,0.601,0.095,1,-18.478,1,0.0374,0.000285,0.116,0.672,122.975,144933,4,2
1061,1061,Harry Belafonte,Calypso,Banana Boat (Day-O),4fHDlIntTsRGSyTg5UYZYC,0.797,0.105,1,-16.881,1,0.0969,0.000116,0.108,0.419,122.545,183133,4,2
1065,1065,Frank Sinatra,Songs For Swingin' Lovers! (Remastered),I've Got You Under My Skin - Remastered 1998,3aEJMh1cXKEjgh52claxQp,0.585,0.247,1,-12.612,1,0.04,8.85e-06,0.107,0.591,127.15,223760,4,2
1070,1070,Frank Sinatra,Come Fly With Me (Remastered),Come Fly With Me - Remastered,4hHbeIIKO5Y5uLyIEbY9Gn,0.574,0.338,6,-11.376,1,0.042,0.0,0.165,0.493,67.008,199093,4,2
1074,1074,Dion & The Belmonts,Presenting Dion And The Belmonts,A Teenager In Love,0QGwOFQChzflLAmPq5NwKo,0.555,0.377,1,-9.123,1,0.0295,0.0,0.128,0.619,78.986,158253,4,2
1077,1077,Buddy Holly,Buddy Holly,Everyday,39lnzOIUCSNaQmgBHoz7rt,0.747,0.219,3,-12.562,1,0.0371,2.57e-05,0.107,0.498,135.562,129120,4,2
1091,1091,Various Artists,True 50's love,Born Too Late,7j2OoTiQHGLRLSfqISKKY6,0.501,0.311,4,-9.62,1,0.0251,0.000125,0.174,0.818,85.322,136827,4,2
1093,1093,Sam Butera & The Witnesses,Capitol Collectors Series,Buona Sera - Remastered,0DXm5n7SBxCED9ssTvrx2J,0.547,0.3,3,-13.973,1,0.107,0.0,0.0653,0.8109999999999999,97.793,187200,4,2
1097,1097,Ella Fitzgerald,Ella & Louis (Classics International Version),Cheek To Cheek,6pPr1KLZit9FgFNhp7xE5m,0.648,0.306,0,-13.395,1,0.0883,0.0,0.252,0.6609999999999999,122.027,351893,4,2
1100,1100,The Penguins,Earth Angel - 1954-1960,Earth Angel,3iQaSx6G50ptbEnzgsaQQy,0.505,0.192,8,-12.267,1,0.0283,0.0,0.106,0.485,72.554,178027,4,2
1101,1101,Peggy Lee,The Capitol Years,Fever,2CeqxyOZEyiL6pTDYZ9gPH,0.742,0.0899,9,-19.187,0,0.158,0.0,0.113,0.35100000000000003,137.47299999999998,201333,4,2
1102,1102,Ella Fitzgerald,Ella & Friends,Dream A Little Dream Of Me,3vFVS2WYHDG4KkWCNecvpn,0.455,0.16699999999999998,0,-13.613,1,0.0739,0.0,0.173,0.404,76.118,185067,4,2
1104,1104,The Spaniels,The Very Best of the Spaniels,"Goodnite, It's Time to Go (Goodnight Sweetheart, Goodnight)",50meIWPMuhYgQSXfSsUvtI,0.375,0.318,9,-9.923,0,0.0423,0.000198,0.422,0.358,76.638,160373,4,2
1107,1107,Chet Baker,Chet Baker Sings,I Fall In Love Too Easily - Vocal Version,0F845nujLVqCb0XMZCh5Pc,0.532,0.0657,0,-19.136,0,0.0406,0.00488,0.0946,0.292,128.607,201440,4,2
1108,1108,Various Artists,The Definitive 60's (sixties),I Left My Heart In San Francisco,3nr6QXimwd9K4hpuFdgr6N,0.235,0.244,0,-12.106,1,0.0312,2.51e-05,0.134,0.149,169.738,169747,5,2
1109,1109,Billie Holiday,Lady In Satin,I'm a Fool to Want You,6Rvz1jM5eUqzNs2Pi8RMTG,0.244,0.233,9,-16.583,0,0.0413,0.00059,0.282,0.262,78.08800000000002,203267,5,2
1114,1114,Frank Sinatra,Ultimate Sinatra,I've Got The World On A String,4tsUpfcr6bSM4PIIFQGkQF,0.569,0.3720000000000001,2,-7.022,1,0.0515,0.0,0.3,0.5,123.411,129813,4,2
1115,1115,Various Artists,True 50's love,It's All In The Game,65DHarvIY5nZ57ZcgTxx75,0.546,0.16699999999999998,3,-16.085,1,0.0308,0.0181,0.127,0.628,70.564,158053,4,2
1116,1116,Conway Twitty,It's Only Make Believe/The MGM Years,It's Only Make Believe - Single Version,6Em0JcoORXzv0BGfxAacpv,0.542,0.531,11,-6.698,1,0.0384,0.0011,0.127,0.344,126.018,132107,4,2
1119,1119,Sam Butera & The Witnesses,Capitol Collectors Series,Just A Gigolo - Remastered,6lYeYgSkWh6TZDQy6YZuvG,0.525,0.403,8,-11.987,1,0.0945,0.0,0.0565,0.718,125.187,283200,4,2
1123,1123,Aretha Franklin,Respect - The Very Best of,I Say a Little Prayer,0FD8KMG4pHp0O9clTpChjp,0.59,0.355,9,-14.050999999999998,1,0.0352,0.0,0.0585,0.499,133.03,216773,4,2
1138,1138,The Beatles,Abbey Road (Remastered),Here Comes The Sun - Remastered,45yEy5WJywhJ3sDI28ajTm,0.557,0.54,9,-10.484000000000002,1,0.0347,0.00248,0.179,0.394,129.171,185733,4,2
1147,1147,Dean Martin,This Time I'm Swingin',You're Nobody 'Til Somebody Loves You - Remastered/1997,4WUcNkpoNSKoe5MUuyzrfC,0.503,0.182,0,-16.651,0,0.0323,0.0,0.17800000000000002,0.652,63.684,133933,4,2
1157,1157,Dion,Runaround Sue,Runaround Sue,1DndHckdH9m5rp6gYP086b,0.364,0.607,2,-9.791,1,0.125,0.0,0.251,0.598,79.987,171600,4,2
1159,1159,Bobby Vee,Take Good Care Of My Baby,Take Good Care Of My Baby,06JokgprGDKrtZ1eP6z2CQ,0.487,0.441,1,-11.297,1,0.0722,0.0,0.15,0.604,82.70700000000002,149800,4,2
1165,1165,The Everly Brothers,The Golden Hits Of The Everly Brothers,Crying in the Rain,3lWuagNhAzcqOikD5KnBku,0.61,0.378,2,-9.381,1,0.0279,0.0,0.14400000000000002,0.48,97.166,120307,4,2
1175,1175,Buddy Holly,Giant,"(Ummmm, Oh Yeah) Dearest",6NDg4EyQE5lalcCEEpytsM,0.5479999999999999,0.493,1,-11.052,1,0.0282,0.0195,0.13,0.568,115.24,113067,4,2
1177,1177,Johnny Cash,I Walk the Line (Stereo Version),I Walk the Line - Stereo Version,3X9tJw6z5LowFx339fhTvu,0.596,0.194,10,-20.389,1,0.0347,0.162,0.099,0.746,114.974,154173,4,2
1181,1181,Roy Orbison,Crying,Crying,6eLL7QTdMWdhhG4i3jHDR9,0.35,0.293,2,-9.502,1,0.0258,8.21e-06,0.104,0.162,96.685,166467,4,2
1185,1185,Simon & Garfunkel,"Wednesday Morning, 3 A.M.",The Sound of Silence - Acoustic Version,5y788ya4NvwhBznoDIcXwK,0.525,0.21600000000000005,6,-13.550999999999998,1,0.0301,0.0,0.107,0.328,106.761,185413,4,2
1194,1194,Gerry & The Pacemakers,Ferry Cross The Mersey [Mono And Stereo Version],Ferry Cross the Mersey - Stereo; 1997 Remaster,3NFScsiDPfCzKgQQUL0674,0.396,0.28600000000000003,6,-11.494000000000002,0,0.0283,8.51e-06,0.122,0.605,105.289,143867,4,2
1195,1195,The Tremeloes,Love Songs,Silence Is Golden,0tY6WuVkmCth6YHl8xKrew,0.436,0.565,4,-7.268,1,0.0294,0.0,0.244,0.5820000000000001,112.169,190933,4,2
1205,1205,Frank Sinatra,Strangers In The Night (Expanded Edition),Strangers In The Night,74VR3AkGPhbYXnxcOYa16x,0.259,0.473,5,-8.275,1,0.0295,0.0,0.201,0.539,90.348,157867,4,2
1206,1206,Jefferson Airplane,Surrealistic Pillow,White Rabbit,4vpeKl0vMGdAXpZiQB2Dtd,0.551,0.293,2,-12.503,1,0.0272,0.000273,0.0864,0.322,106.798,150640,4,2
