,Unnamed: 0,artist,album,track_name,track_id,danceability,energy,key,loudness,mode,speechiness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,cluster
99,99,Clean Bandit,Tick Tock (feat. 24kGoldn),Tick Tock (feat. 24kGoldn),27u7t9d7ZQoyjsCROHuZJ3,0.779,0.705,0,-3.895,1,0.0344,7.91e-06,0.124,0.946,101.022,178374,4,6
106,106,Master KG,Jerusalema,Jerusalema (feat. Nomcebo Zikode),2MlOUXmcofMackX3bxfSwi,0.88,0.483,1,-7.0120000000000005,1,0.0504,8.75e-06,0.0607,0.8270000000000001,124.009,342613,4,6
110,110,Jason Derulo,Take You Dancing,Take You Dancing,59qrUpoplZxbIZxk6X0Bm3,0.789,0.711,2,-4.248,1,0.041,0.0,0.0876,0.753,112.985,190306,4,6
112,112,Little Mix,Holiday,Holiday,44gz3bzhdcGUFgA5oc1wSu,0.7120000000000001,0.6759999999999999,5,-5.965,1,0.184,0.0,0.0669,0.648,106.156,213597,4,6
113,113,Joel Corry,Head & Heart (feat. MNEK),Head & Heart (feat. MNEK),6cx06DFPPHchuUAcTxznu9,0.7340000000000001,0.8740000000000001,8,-3.158,1,0.0662,1.14e-05,0.0489,0.905,122.953,166028,4,6
117,117,Remi Wolf,I'm Allergic To Dogs!,Hello Hello Hello,1xNknVNOolLB4oQeEtNBX2,0.736,0.669,1,-8.305,1,0.136,0.0,0.224,0.797,86.531,172023,4,6
120,120,Charlie Puth,Girlfriend,Girlfriend,1UNs8AlFM8c0uAkSyjIW3P,0.758,0.583,1,-6.3610000000000015,1,0.0421,5.12e-05,0.107,0.797,97.537,177438,4,6
121,121,Robin Schulz,Alane,Alane,2u6Jm2klS4yvAlbSHlxUwI,0.581,0.799,3,-6.66,1,0.16399999999999998,9.43e-06,0.11,0.662,124.002,175016,4,6
122,122,Black Eyed Peas,MAMACITA,MAMACITA,14wf185UxfNbSy8dwt4r4q,0.894,0.635,2,-6.9289999999999985,1,0.0473,0.00105,0.0823,0.428,105.013,249143,4,6
123,123,twocolors,Lovefool,Lovefool,51Of5p3lKZeOg6itfs4og4,0.677,0.7659999999999999,6,-6.896,1,0.0568,6.81e-06,0.129,0.198,123.062,190488,4,6
124,124,Peach Tree Rascals,Mariposa,Mariposa,4ja2gzrNh9VNigzoXfmbwD,0.6759999999999999,0.525,9,-5.88,1,0.028,0.0,0.35600000000000004,0.421,112.011,210000,4,6
125,125,Jawsh 685,Savage Love (Laxed - Siren Beat),Savage Love (Laxed - Siren Beat),5T490vvoFNU6psep0NPmxs,0.795,0.48,3,-8.556000000000001,1,0.0688,0.0,0.271,0.723,149.91899999999995,171375,4,6
127,127,Ella Henderson,Take Care of You,Take Care of You,7GajHE5z66qqmzTrKVFCab,0.66,0.667,11,-6.87,1,0.0474,5.260000000000001e-05,0.107,0.452,114.901,194235,4,6
132,132,Surf Mesa,ily (i love you baby) (Topic Remix) [feat. Emilee],ily (i love you baby) (Topic Remix) [feat. Emilee],4TpXLhpLYQPMHM1A8W9J84,0.797,0.7909999999999999,11,-4.198,1,0.0432,0.0075099999999999984,0.0678,0.589,126.004,156960,4,6
134,134,Lady Gaga,Rain On Me (with Ariana Grande),Rain On Me (with Ariana Grande),24ySl2hOPGCDcxBxFIqWBu,0.672,0.855,9,-3.764,1,0.0397,0.0,0.32299999999999995,0.6459999999999999,123.056,182200,4,6
135,135,R3HAB,Be Okay (with HRVY),Be Okay (with HRVY),4ztw0mBC6VBiLV79yRHDQW,0.73,0.5579999999999999,8,-6.535,1,0.0786,0.0,0.128,0.618,100.066,141600,4,6
137,137,Declan J Donovan,Tangerine Skies,Tangerine Skies,2VvHa9p1kkTmaCMq0exODA,0.7559999999999999,0.815,6,-5.122000000000001,1,0.046,2e-05,0.387,0.927,120.002,192000,4,6
139,139,Dagny,Somebody,Somebody,6pU7kdmhRvhc8twYRl14bD,0.721,0.763,5,-4.748,1,0.0382,0.000238,0.0945,0.436,117.981,194373,4,6
140,140,Social House,Magic In The Hamptons (feat. Lil Yachty),Magic In The Hamptons (feat. Lil Yachty),2Yer0p7uB2lVBUAtANuuQp,0.769,0.479,1,-5.339,1,0.0385,0.0,0.0914,0.8029999999999999,96.051,164640,4,6
141,141,JP Cooper,Little Bit Of Love,Little Bit Of Love,0VrgIjDkmDwlgZk54Try2u,0.659,0.8009999999999999,7,-4.234,1,0.0435,0.0,0.341,0.334,105.991,195452,4,6
143,143,John De Sohn,Lovers For The Weekend,Lovers For The Weekend,7FvfODgUxsxQNDaYDEboIL,0.5710000000000001,0.775,3,-8.607999999999999,1,0.0477,8.99e-06,0.156,0.384,105.951,170947,4,6
144,144,Cheat Codes,On My Life,On My Life,6nnntyJFxLzaCmNnhHe3C1,0.6990000000000001,0.645,9,-5.307,1,0.078,0.0,0.355,0.6759999999999999,104.939,179340,4,6
146,146,Jason Mraz,Look For The Good,Look For The Good - Single Version,4XI5GjQ6zcJXsDnuyOGGEa,0.71,0.615,0,-8.23,1,0.133,0.0,0.28300000000000003,0.746,90.263,239698,4,6
147,147,Kygo,Freedom,Freedom,5Gj1wG8b12VQdEd3hUuSwo,0.715,0.635,7,-6.591,1,0.0791,0.0,0.0862,0.39,112.887,198635,4,6
148,148,Cash Cash,I Found You,I Found You,3wYOGJYD31sLRmBgCvWxa4,0.6459999999999999,0.7609999999999999,1,-2.557,1,0.0385,0.0,0.222,0.472,129.916,167308,4,6
150,150,Malia Civetz,Broke Boy,Broke Boy,3838GU9hh6VrvDi1f8jaU9,0.7959999999999999,0.6940000000000001,8,-3.979,1,0.234,0.0,0.0703,0.847,98.005,172569,4,6
151,151,Jubël,Strawtown,Someone,68zNuCEl9UHTbcBltW2uDv,0.7,0.904,2,-4.03,1,0.0431,8.03e-06,0.105,0.34700000000000003,103.039,181102,4,6
152,152,Kygo,I'll Wait,I'll Wait,6Q3K9gVUZRMZqZKrXovbM2,0.611,0.6509999999999999,1,-6.973,1,0.0587,1.84e-05,0.105,0.35700000000000004,122.983,215361,4,6
154,154,Sam Feldt,Hold Me Close (feat. Ella Henderson),Hold Me Close (feat. Ella Henderson),24aN8j7dBw0FxxKUBlCtd6,0.654,0.795,0,-4.419,1,0.0536,0.0,0.19,0.465,120.019,185750,4,6
157,157,AJ Mitchell,Slow Dance (feat. Ava Max) [Sam Feldt Remix],Slow Dance (feat. Ava Max) - Sam Feldt Remix,2wenGTypSYHXl1sN1pNC7X,0.732,0.85,1,-5.999,1,0.0444,2.02e-06,0.0388,0.3720000000000001,124.024,193548,4,6
158,158,Starley,Arms Around Me,Arms Around Me,1QkaME1J8C8Pau6DHwkrIO,0.7020000000000001,0.684,10,-5.669,1,0.035,0.0,0.0646,0.625,114.068,181364,4,6
160,160,BEN & TAN,YES,YES,1nAvS4GbkxR7iISU5ZfLPf,0.563,0.583,7,-7.302,1,0.031,0.0,0.102,0.525,91.899,180489,4,6
161,161,Demi Lovato,I Love Me,I Love Me,2IHLaN6wwYKQ3S24NsQqpA,0.664,0.561,6,-7.0310000000000015,1,0.0495,0.0,0.0764,0.713,150.093,203672,4,6
162,162,Martin Garrix,Drown (feat. Clinton Kane),Drown (feat. Clinton Kane),4RVtBlHFKj51Ipvpfv5ER4,0.573,0.7390000000000001,9,-5.455,1,0.0581,0.0,0.175,0.363,120.077,174062,4,6
164,164,SZA,The Other Side (from Trolls World Tour),The Other Side (from Trolls World Tour),463PQggkmk5tTw8ug0ahOX,0.76,0.607,7,-6.274,1,0.0964,0.0,0.132,0.7090000000000001,105.979,188187,4,6
165,165,Surfaces,Where the Light Is,Sunday Best,1Cv1YLb4q0RzL6pybtaMLo,0.878,0.525,5,-6.832000000000002,1,0.0578,0.0,0.0714,0.6940000000000001,112.022,158571,4,6
169,169,Tom Grennan,This is the Place,This is the Place,2HXWTuHE8NZgK7ZmCVBTHX,0.6459999999999999,0.617,0,-4.937,1,0.0349,0.0,0.0939,0.459,142.357,185613,4,6
170,170,Jonas Brothers,What A Man Gotta Do,What A Man Gotta Do,4wNIkl5XGiAACjFBlDWuSd,0.852,0.698,9,-7.206,1,0.0629,1.03e-06,0.0773,0.324,113.039,180645,4,6
171,171,Sam Feldt,2 Hearts (feat. Gia Koka),2 Hearts (feat. Gia Koka),0EdgK7ASb4kfRkW8pVMN02,0.503,0.754,7,-3.634,1,0.0424,5.85e-05,0.297,0.597,116.524,186750,4,6
172,172,Julie Bergan,Kiss Somebody,Kiss Somebody,17XU1PTSv4OfcBUE8rNYWm,0.685,0.75,11,-4.8180000000000005,1,0.0837,0.0,0.272,0.688,105.054,138283,4,6
173,173,Hot Shade,Dive,Dive,0Npijoc6ZcUe1devUugKvI,0.654,0.787,4,-4.999,1,0.0502,0.0,0.14400000000000002,0.409,123.978,164490,4,6
174,174,OMI,I Want You,I Want You,4VIkMMHQaUF8UC7yXaBONY,0.7070000000000001,0.865,2,-1.749,1,0.0649,0.0,0.163,0.381,104.019,187274,4,6
175,175,James Blunt,Once Upon a Mind,The Truth,43aNLlvCErobCJHCBOz7c1,0.6729999999999999,0.688,1,-6.434,1,0.0527,1.44e-05,0.133,0.848,121.967,222076,4,6
176,176,WizTheMc,For a Minute,For a Minute,4W1hy390P7IYBFbdvwzZBw,0.711,0.778,2,-6.346,1,0.0897,1.77e-06,0.103,0.8270000000000001,160.018,108984,4,6
181,181,Fiji Blue,Butterflies,Butterflies,3qOcLXQaamgc5R7pDQKQQp,0.7290000000000001,0.525,8,-7.241,1,0.0995,4.36e-05,0.309,0.782,110.012,176481,4,6
184,184,Joji,Nectar,Your Man,5sbZj8hcae2ebXVBonKQ6g,0.785,0.818,7,-8.711,1,0.099,0.149,0.149,0.0503,117.98,163759,4,6
185,185,Matt Maeson,Hallucinogenics (Japanese Wallpaper & Winona Oak Remix),Hallucinogenics - Japanese Wallpaper & Winona Oak Remix,1AEpQvwq5ChyCIKF7kZK5F,0.733,0.7140000000000001,0,-8.847999999999997,1,0.0825,0.0043,0.0793,0.35600000000000004,122.024,220070,4,6
186,186,Louis The Child,Little Things (with Quinn XCII & Chelsea Cutler),Little Things (with Quinn XCII & Chelsea Cutler),1OeEpViPwVi1FfdNkOoIci,0.622,0.636,6,-4.38,1,0.122,0.0,0.0782,0.528,82.962,197448,4,6
188,188,Kota the Friend,EVERYTHING,Long Beach,6tqIes4TjudsjfIpK4P2Jh,0.809,0.613,2,-8.402000000000001,1,0.175,0.0,0.107,0.562,104.991,252779,4,6
189,189,PawPaw Rod,HIT EM WHERE IT HURTS,HIT EM WHERE IT HURTS,63e35wfL6GMUp0boIvNBhw,0.78,0.721,6,-6.371,1,0.214,0.00235,0.078,0.8240000000000001,178.03599999999997,165499,4,6
191,191,Griff,"1,000,000 X Better","1,000,000 X Better",1wYHNvK8jXzA4TASd5bTMU,0.746,0.775,0,-7.871,1,0.122,0.0005480000000000001,0.0622,0.594,120.009,191739,4,6
192,192,Sofi Tukker,Purple Hat,Purple Hat,0bGH7ezs7WdDwpqnsvGf1z,0.777,0.7440000000000001,9,-7.42,1,0.204,0.0073,0.08800000000000001,0.654,94.019,178369,4,6
193,193,Cherub,Year of the Caprese,Doses & Mimosas,44CZRkOxv7UItaAUmh8PgN,0.775,0.655,5,-7.332999999999998,1,0.102,0.00016,0.035,0.34600000000000003,114.503,323253,4,6
195,195,Elderbrook,Back To My Bed,Back To My Bed,0NHBjddjKTkJQvEb5oTilt,0.7709999999999999,0.7290000000000001,4,-7.5539999999999985,1,0.0372,0.004520000000000001,0.236,0.6890000000000001,124.047,202107,4,6
196,196,The Knocks,Bodies,Bodies,5mueyPaJsGl0bGiZSu1z0e,0.584,0.599,11,-4.243,1,0.0342,0.0,0.0481,0.634,112.048,209293,4,6
197,197,Petit Biscuit,I Leave Again,I Leave Again (Japanese Wallpaper Remix),6j73UJ8jieAOi1qJzbOOSo,0.555,0.792,2,-5.715,1,0.0556,0.114,0.117,0.565,124.047,207533,4,6
199,199,BENEE,FIRE ON MARZZ,Glitter,23TPP1eeElFfvYVznskwCY,0.8009999999999999,0.589,7,-5.157,1,0.0485,0.0,0.162,0.58,116.934,180147,4,6
200,200,Surfaces,Where the Light Is,Sunday Best,1Cv1YLb4q0RzL6pybtaMLo,0.878,0.525,5,-6.832000000000002,1,0.0578,0.0,0.0714,0.6940000000000001,112.022,158571,4,6
201,201,Alina Baraz,Floating (feat. Khalid) [filous Remix],Floating (feat. Khalid) [filous Remix],3Vtl4Xc9cKVs1UoenXtScn,0.757,0.614,4,-6.8279999999999985,1,0.126,0.0,0.161,0.616,90.523,200865,4,6
203,203,Remi Wolf,Monte Carlo,Monte Carlo,3CXCtE8qJIFtUJJZRKCcXC,0.797,0.625,8,-4.893,1,0.0518,0.0,0.222,0.883,145.00799999999995,143793,4,6
205,205,James Mantis,DOLORES,DOLORES,7DTpAigYPkkjZJlKkdEqjZ,0.6409999999999999,0.6859999999999999,1,-7.9620000000000015,1,0.0335,0.0131,0.223,0.6559999999999999,105.953,250000,4,6
206,206,Kyle Dion,That Don't Mean A Thing / Stressed Out,That Don't Mean A Thing,3qnQkKI3BMZWfnd39RG6Pc,0.8640000000000001,0.532,9,-5.2879999999999985,1,0.05,0.000139,0.0618,0.6629999999999999,115.006,181792,4,6
209,209,DOUBLECAMP,Smoke and Mirrors,Smoke and Mirrors,6fKpX8Zm3BR8SaZ4p20TA6,0.745,0.6809999999999999,4,-5.733,1,0.0803,1.26e-06,0.314,0.91,149.96200000000005,191348,4,6
211,211,Mel Blue,Yesterday,Yesterday,1l0cPiIm4i7AX7wukAP1GE,0.802,0.58,0,-6.412000000000001,1,0.155,0.0119,0.17600000000000002,0.179,114.988,218205,4,6
213,213,Louis The Child,Here For Now,Big Love (with EARTHGANG),25Q6XHjKEyaXzCvKlwDpPP,0.669,0.748,8,-3.218,1,0.106,0.0,0.17,0.373,87.012,167480,4,6
214,214,BENEE,STELLA & STEVE,Supalonely,4nK5YrxbMGZstTLbvj6Gxw,0.863,0.631,7,-4.689,1,0.0534,3.04e-05,0.123,0.8170000000000001,128.977,223480,4,6
215,215,Kaptan,Whatever You Want,Whatever You Want,3qskzElWxkInIwK3zm8WW7,0.682,0.672,2,-8.329,1,0.0268,2.22e-06,0.117,0.723,118.97,200000,4,6
219,219,PUBLIC,Make You Mine,Make You Mine,5iFwAOB2TFkPJk8sMlxP8g,0.606,0.799,9,-4.452,1,0.0261,0.0,0.15,0.638,103.014,232907,4,6
220,220,Social House,Magic In The Hamptons (feat. Lil Yachty),Magic In The Hamptons (feat. Lil Yachty),2Yer0p7uB2lVBUAtANuuQp,0.769,0.479,1,-5.339,1,0.0385,0.0,0.0914,0.8029999999999999,96.051,164640,4,6
221,221,Tommy Newport,Marigold,Marigold,3tToxMlakmNRLtOahT1cYC,0.862,0.856,2,-4.862,1,0.147,6.8e-05,0.187,0.782,114.002,145395,4,6
224,224,Surfaces,Good Day,Good Day,7iTwzSe2fg5xYwCgXXFkEe,0.936,0.353,11,-12.17,1,0.0458,2.7300000000000006e-05,0.133,0.863,124.964,181000,4,6
226,226,Wallows,OK,OK,0APAKxMXB7jdDs4kw1l30y,0.72,0.625,7,-6.274,1,0.0362,0.0076,0.0999,0.818,102.006,193293,4,6
238,238,Day Wave,Potions,Potions,3Bqw48ecyeeOHvuU1jYy6C,0.6459999999999999,0.705,7,-5.816,1,0.0294,4.77e-05,0.151,0.223,91.513,190061,4,6
241,241,A R I Z O N A,Nostalgic (filous Remix),Nostalgic - filous Remix,5AiwOMZLbmaTos05YwxoQz,0.769,0.6659999999999999,0,-4.859,1,0.193,0.0205,0.333,0.285,103.777,151430,4,6
242,242,The Foxies,Deep Sea Diver,Deep Sea Diver,13u0k2UFMQ4zlLMhJdshGa,0.644,0.645,0,-6.459,1,0.0336,2.9600000000000005e-05,0.109,0.485,89.979,274994,4,6
253,253,Tycho,Pink & Blue (RAC Mix),Pink & Blue - RAC Mix,3dFj5uaJiP7I9Dz4OTN8wk,0.6709999999999999,0.721,5,-7.377999999999999,1,0.0384,0.376,0.199,0.448,118.043,217271,4,6
254,254,SG Lewis,Throwaway (with Clairo),Throwaway (with Clairo),3TTWpDAiJfyoJDd5v2F8C3,0.789,0.49,2,-6.587999999999999,1,0.0392,0.000598,0.112,0.8690000000000001,140.034,180000,4,6
255,255,Still Woozy,Habit,Habit,1M321puDN1WBd5NF0ogOKW,0.7659999999999999,0.402,1,-11.155,1,0.107,0.0007,0.106,0.466,125.107,153857,4,6
256,256,ayokay,In the Shape of a Dream,Stay With Me (feat. Jeremy Zucker),65Bynqyt59f3fojjs1Uo41,0.6940000000000001,0.695,2,-6.612,1,0.0705,0.00015900000000000002,0.131,0.468,100.035,189787,4,6
257,257,Wafia,I'm Good,I'm Good,2o6dL3brUkkiuFRdrLfdG7,0.738,0.696,1,-3.59,1,0.0305,9.09e-05,0.338,0.892,101.989,217136,4,6
258,258,5 Seconds of Summer,13 Reasons Why (Season 3),Favorite Drug,18ZjYJcgFWiBhnvFzh5m3N,0.737,0.721,0,-5.457999999999998,1,0.0541,1.24e-05,0.0919,0.353,100.038,209000,4,6
260,260,Foxes,Love Not Loving You,Love Not Loving You,1VSsfA5Z37dSNPqiK5dxmM,0.638,0.951,10,-2.985,1,0.109,0.000126,0.0629,0.487,121.049,214225,4,6
263,263,Skylar Spence,Carousel / Cry Wolf,Carousel,7njzY44c9xIbh8igjEd9K8,0.731,0.745,1,-5.846,1,0.0293,0.0016699999999999998,0.0679,0.7340000000000001,115.011,251322,4,6
267,267,bülow,Sweet Little Lies,Sweet Little Lies,6ZahaGPhyiXTi1pLEtGM6e,0.648,0.727,0,-3.791,1,0.142,0.0,0.17,0.6890000000000001,160.024,175067,4,6
269,269,SHY Martin,Overthinking,Just a Little Longer,74d9QhneUCIUvO00ev5kyX,0.85,0.551,0,-7.197,1,0.0572,0.0,0.161,0.634,104.967,206204,4,6
270,270,Sophie Simmons,Paper Cut,Paper Cut,4gSEZ8dkB4GrrIowsib0l9,0.92,0.647,0,-8.552999999999999,1,0.119,0.00855,0.0766,0.259,105.011,188857,4,6
272,272,88rising,Warpaint,Warpaint,2QIvCZTFVnky13XShl1zWJ,0.68,0.6579999999999999,1,-5.356,1,0.0535,0.0324,0.109,0.278,128.921,213788,4,6
273,273,The 1975,A Brief Inquiry Into Online Relationships,It's Not Living (If It's Not With You),3TgMcrV32NUKjEG2ujn9eh,0.618,0.8370000000000001,1,-5.337999999999999,1,0.0304,0.000378,0.0618,0.526,121.227,248336,4,6
274,274,Broods,Peach,Peach,35cr60GvlqBVchNX7fBqyo,0.687,0.74,5,-4.829,1,0.0403,4.39e-05,0.259,0.243,111.01,255397,4,6
281,281,Jonas Blue,Blue,Fast Car,1SN1vSPsr4V4tIUTR3s8YW,0.672,0.578,9,-6.621,1,0.0569,0.0,0.312,0.5479999999999999,113.945,212424,4,6
